male,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,age_at_first_arrest,marital_status,slevel,rs_fta,rs_grecid,rs_vrecid,ds_fta,ds_grecid,ds_vrecid,fta_text,grecid_text,vrecid_text
0,24,0,0,0,1,23,Single,1,11.0,-1.02,-2.24,1,4,3,Low,Low,Low
1,29,0,0,0,0,26,Single,1,14.0,-0.76,-2.66,1,3,2,Low,Low,Low
0,24,0,0,0,0,23,Single,1,14.0,-0.77,-2.11,1,5,4,Low,Medium,Low
1,33,0,0,0,3,33,Married,1,19.0,-1.01,-2.85,3,2,2,Low,Low,Low
1,42,0,0,0,2,39,Divorced,1,28.0,-0.39,-2.36,8,5,3,High,Medium,Low
1,29,0,0,0,0,26,Single,1,17.0,-1.07,-2.55,2,2,3,Low,Low,Low
1,41,0,0,0,4,24,Single,1,15.0,-1.39,-3.11,1,1,1,Low,Low,Low
1,37,0,0,0,0,35,Single,1,11.0,-1.67,-3.15,1,1,1,Low,Low,Low
1,46,0,0,0,2,32,Single,1,18.0,-0.75,-3.61,3,3,1,Low,Low,Low
0,56,0,0,0,10,40,Single,1,33.0,-0.65,-2.14,9,5,4,High,Medium,Low
0,28,0,0,0,0,28,Single,1,16.0,-1.59,-2.83,2,2,2,Low,Low,Low
1,36,0,0,0,3,28,Single,2,19.0,-0.12,-1.92,3,7,5,Low,Medium,Medium
1,23,0,0,0,0,20,Single,1,11.0,-0.98,-1.92,1,3,5,Low,Low,Medium
0,23,0,0,0,1,22,Unknown,1,12.0,-0.59,-1.94,1,5,5,Low,Medium,Medium
1,25,0,0,0,0,20,Single,3,14.0,0.11,-1.6,1,8,6,Low,High,Medium
1,24,0,0,0,1,19,Single,2,18.0,-0.06,-1.5,3,7,6,Low,Medium,Medium
1,35,0,0,0,27,21,Single,3,26.0,0.84,-1.64,7,10,6,Medium,High,Medium
1,48,0,0,0,10,18,Single,3,20.0,0.28,-1.55,3,8,6,Low,High,Medium
1,72,0,0,0,0,72,Single,1,18.0,-2.33,-3.91,3,1,1,Low,Low,Low
1,55,0,0,0,9,25,Married,1,14.0,-1.98,-3.91,1,1,1,Low,Low,Low
1,21,0,0,0,0,20,Single,1,14.0,-0.74,-1.91,1,4,5,Low,Low,Medium
1,26,0,0,0,1,23,Single,1,16.0,-1.37,-2.49,2,2,3,Low,Low,Low
1,24,0,0,0,2,19,Single,2,17.0,-0.12,-1.8,2,7,5,Low,Medium,Medium
1,43,0,0,0,0,42,Single,1,20.0,-2.0,-3.38,3,1,1,Low,Low,Low
1,36,0,0,0,0,36,Single,1,13.0,-1.72,-3.09,1,1,1,Low,Low,Low
1,49,0,0,0,1,48,Divorced,1,18.0,-1.51,-3.08,3,1,1,Low,Low,Low
1,25,0,1,1,8,18,Separated,4,23.0,0.81,-1.05,5,10,8,Medium,High,High
1,32,0,0,0,0,31,Single,3,25.0,0.31,-2.02,6,9,4,Medium,High,Low
1,27,0,0,0,0,25,Single,1,15.0,-0.57,-1.97,1,4,5,Low,Low,Medium
1,46,0,0,0,3,26,Single,1,21.0,-1.14,-3.25,4,2,1,Low,Low,Low
1,26,0,0,0,0,26,Married,1,19.0,-1.53,-2.68,3,1,2,Low,Low,Low
1,32,0,0,0,5,28,Married,1,14.0,-1.07,-2.78,1,2,2,Low,Low,Low
0,34,0,0,0,1,32,Single,1,13.0,-1.14,-2.75,1,3,2,Low,Low,Low
1,23,0,0,0,0,20,Single,3,17.0,0.42,-1.56,2,9,6,Low,High,Medium
1,43,0,0,0,2,41,Divorced,1,14.0,-1.53,-3.22,1,1,1,Low,Low,Low
1,25,0,0,0,0,24,Single,1,11.0,-1.27,-2.56,1,2,2,Low,Low,Low
0,53,0,0,0,0,50,Single,1,16.0,-2.27,-4.04,2,1,1,Low,Low,Low
1,24,0,0,0,1,22,Single,2,19.0,-0.15,-1.93,3,6,5,Low,Medium,Medium
1,25,1,0,0,4,18,Single,3,20.0,0.33,-1.46,3,9,7,Low,High,Medium
1,28,0,0,0,0,26,Single,1,15.0,-0.58,-1.95,1,4,5,Low,Low,Medium
1,32,0,0,0,0,31,Married,1,15.0,-1.89,-3.27,1,1,1,Low,Low,Low
1,21,0,0,0,1,19,Single,1,11.0,-0.88,-1.76,1,3,5,Low,Low,Medium
1,31,0,0,0,0,29,Significant Other,1,20.0,-1.36,-2.75,3,2,2,Low,Low,Low
1,33,0,0,0,3,30,Single,2,25.0,-0.04,-1.98,6,7,4,Medium,Medium,Low
1,36,0,0,0,0,36,Single,1,11.0,-1.92,-3.38,1,1,1,Low,Low,Low
0,35,0,0,0,1,33,Single,1,17.0,-1.97,-3.36,2,1,1,Low,Low,Low
1,25,0,0,0,4,22,Single,2,17.0,-0.01,-1.9,2,7,5,Low,Medium,Medium
1,30,0,0,0,3,25,Single,1,17.0,-1.47,-2.52,2,1,3,Low,Low,Low
1,55,0,0,0,3,24,Single,1,17.0,-0.99,-3.07,2,3,1,Low,Low,Low
1,50,0,0,0,9,35,Single,2,24.0,-0.35,-1.73,6,5,6,Medium,Medium,Medium
1,28,0,0,0,0,26,Single,1,12.0,-0.95,-2.36,1,3,3,Low,Low,Low
1,44,0,0,0,0,42,Married,1,12.0,-2.3,-3.79,1,1,1,Low,Low,Low
0,48,0,0,0,2,46,Divorced,1,18.0,-1.93,-3.62,3,1,1,Low,Low,Low
1,19,2,1,1,3,18,Single,4,16.0,0.69,-0.54,2,10,10,Low,High,High
1,23,0,0,0,2,19,Single,3,17.0,0.0,-0.81,2,7,9,Low,Medium,High
1,24,0,0,1,3,19,Single,3,15.0,0.24,-1.32,1,8,7,Low,High,Medium
1,50,0,0,0,2,27,Divorced,2,26.0,-0.85,-1.7,7,3,6,Medium,Low,Medium
0,27,0,0,0,13,18,Single,1,22.0,-0.71,-2.7,5,5,2,Medium,Medium,Low
1,23,2,0,1,4,18,Single,4,20.0,1.1,-0.7,3,10,9,Low,High,High
1,31,0,0,0,1,30,Single,1,11.0,-1.31,-2.77,1,2,2,Low,Low,Low
1,31,0,0,0,0,28,Single,1,16.0,-0.7,-2.31,2,4,3,Low,Low,Low
0,28,0,0,0,0,27,Significant Other,1,15.0,-0.94,-2.52,1,4,3,Low,Low,Low
1,42,0,0,0,0,40,Married,1,11.0,-2.09,-3.59,1,1,1,Low,Low,Low
1,36,0,0,0,2,24,Single,2,21.0,-0.31,-2.67,4,6,2,Low,Medium,Low
1,21,0,0,0,0,20,Single,3,20.0,0.42,-1.66,3,9,6,Low,High,Medium
1,29,0,0,0,5,19,Single,4,26.0,0.78,-0.98,7,10,9,Medium,High,High
1,48,0,0,0,1,43,Single,1,15.0,-1.47,-3.09,1,1,1,Low,Low,Low
1,54,0,0,0,5,34,Single,1,20.0,-0.64,-3.27,3,4,1,Low,Low,Low
1,21,0,0,0,0,19,Single,3,13.0,0.23,-1.74,1,8,5,Low,High,Medium
1,24,0,0,0,0,21,Single,1,18.0,-0.67,-2.04,3,4,4,Low,Low,Low
1,31,0,0,0,3,22,Single,1,21.0,-0.46,-2.26,4,5,3,Low,Medium,Low
1,23,0,0,0,0,20,Single,1,11.0,-0.96,-1.95,1,3,5,Low,Low,Medium
1,27,0,0,0,0,25,Single,4,25.0,0.37,-1.23,6,9,8,Medium,High,High
1,36,0,1,0,7,18,Single,2,22.0,-0.09,-1.91,5,7,5,Medium,Medium,Medium
1,24,0,0,0,10,18,Single,3,16.0,0.21,-1.9,2,8,5,Low,High,Medium
1,28,0,0,0,0,28,Single,1,17.0,-0.33,-2.1,2,5,4,Low,Medium,Low
1,20,0,0,1,0,18,Single,2,13.0,-0.87,-1.57,1,3,6,Low,Low,Medium
1,32,0,0,0,0,30,Single,1,14.0,-1.35,-2.78,1,2,2,Low,Low,Low
1,75,0,0,0,1,73,Married,1,13.0,-0.69,-4.02,1,4,1,Low,Low,Low
1,28,0,0,0,7,21,Single,1,15.0,-0.33,-2.52,1,5,3,Low,Medium,Low
1,67,0,0,0,0,64,Married,1,14.0,-2.07,-4.03,1,1,1,Low,Low,Low
1,30,0,0,0,0,29,Single,1,14.0,-0.67,-2.54,1,4,3,Low,Low,Low
0,36,0,1,0,5,20,Single,1,18.0,-0.68,-2.82,3,5,2,Low,Medium,Low
0,32,0,0,0,11,20,Single,2,24.0,-0.17,-2.2,6,7,4,Medium,Medium,Low
1,44,0,0,0,7,26,Single,1,18.0,-0.62,-2.27,3,4,3,Low,Low,Low
1,25,0,0,0,1,23,Single,1,12.0,-0.69,-1.96,1,4,5,Low,Low,Medium
1,38,0,0,0,18,19,Single,4,35.0,0.86,-1.16,10,10,8,High,High,High
0,30,0,0,0,15,18,Single,3,21.0,-0.1,-2.16,4,8,4,Low,High,Low
1,28,0,1,0,9,19,Single,1,14.0,-0.65,-2.3,1,4,3,Low,Low,Low
1,58,0,0,0,17,25,Widowed,2,20.0,-0.23,-1.94,3,6,5,Low,Medium,Medium
0,32,0,0,0,5,21,Single,3,18.0,0.04,-2.37,3,8,3,Low,High,Low
1,27,0,0,0,0,25,Married,2,14.0,-0.27,-1.51,1,6,6,Low,Medium,Medium
1,26,0,0,0,0,25,Single,1,11.0,-0.83,-2.37,1,3,3,Low,Low,Low
1,54,0,0,0,26,21,Single,3,26.0,-0.46,-0.81,7,5,9,Medium,Medium,High
0,23,0,0,1,0,22,Single,1,11.0,-1.2,-2.32,1,3,3,Low,Low,Low
1,42,0,0,0,0,41,Single,1,22.0,-0.53,-2.55,5,4,3,Medium,Low,Low
0,39,0,0,0,0,37,Single,1,19.0,-1.11,-2.45,3,3,3,Low,Low,Low
1,36,0,0,0,4,31,Single,1,17.0,-0.7,-2.82,2,4,2,Low,Low,Low
1,36,0,0,0,8,20,Single,1,13.0,-1.2,-2.74,1,2,2,Low,Low,Low
0,25,0,0,0,0,23,Single,1,21.0,-0.98,-2.17,4,4,4,Low,Low,Low
0,33,0,0,0,1,19,Single,1,16.0,-0.85,-2.72,2,4,2,Low,Low,Low
1,26,0,0,0,1,25,Single,1,11.0,-1.11,-2.69,1,2,2,Low,Low,Low
1,31,0,0,0,5,19,Single,1,22.0,-0.36,-2.57,5,5,2,Medium,Medium,Low
1,30,0,0,0,0,28,Separated,1,13.0,-1.45,-2.8,1,1,2,Low,Low,Low
1,33,0,0,0,4,30,Single,1,16.0,-1.07,-2.63,2,2,2,Low,Low,Low
1,38,0,0,0,0,36,Significant Other,1,16.0,-1.75,-3.25,2,1,1,Low,Low,Low
1,26,0,0,0,1,22,Single,1,15.0,-0.98,-2.35,1,3,3,Low,Low,Low
1,25,0,0,0,9,19,Single,4,17.0,0.55,-1.11,2,9,8,Low,High,High
1,52,0,0,0,5,37,Single,1,18.0,-0.97,-2.96,3,3,1,Low,Low,Low
0,31,0,0,0,0,30,Single,1,13.0,-1.75,-3.13,1,1,1,Low,Low,Low
1,37,0,0,0,0,37,Married,1,12.0,-2.01,-3.46,1,1,1,Low,Low,Low
0,22,0,0,0,2,19,Single,2,17.0,-0.24,-1.68,2,7,6,Low,Medium,Medium
1,50,0,0,0,0,49,Married,1,12.0,-2.53,-3.88,1,1,1,Low,Low,Low
1,37,0,0,0,4,21,Separated,1,14.0,-1.47,-3.26,1,1,1,Low,Low,Low
1,58,0,0,0,1,38,Married,1,13.0,-2.87,-4.14,1,1,1,Low,Low,Low
0,28,0,0,0,0,27,Single,1,11.0,-1.31,-2.66,1,2,2,Low,Low,Low
1,34,0,0,0,3,24,Single,1,19.0,-0.64,-2.35,3,4,3,Low,Low,Low
1,32,0,0,0,1,31,Single,1,14.0,-1.62,-3.23,1,1,1,Low,Low,Low
0,43,0,0,0,1,42,Single,1,13.0,-2.17,-3.71,1,1,1,Low,Low,Low
1,30,0,0,0,0,30,Single,1,20.0,-0.68,-2.66,3,4,2,Low,Low,Low
1,29,0,0,0,0,28,Single,1,16.0,-1.55,-2.9,2,1,2,Low,Low,Low
1,27,0,0,0,0,25,Single,1,11.0,-1.58,-2.78,1,1,2,Low,Low,Low
1,39,0,0,0,5,23,Single,1,22.0,-0.99,-2.71,5,3,2,Medium,Low,Low
1,24,0,0,0,0,22,Single,1,11.0,-0.97,-2.2,1,3,4,Low,Low,Low
1,38,1,0,0,8,17,Single,2,31.0,-0.09,-1.51,9,7,6,High,Medium,Medium
1,52,0,0,0,7,45,Single,1,14.0,-1.31,-2.97,1,2,1,Low,Low,Low
0,23,0,0,0,0,22,Single,2,16.0,-0.46,-1.83,2,6,5,Low,Medium,Medium
1,56,0,0,0,3,28,Single,1,13.0,-1.14,-3.25,1,2,1,Low,Low,Low
1,48,0,0,0,0,47,Single,1,15.0,-2.07,-3.66,1,1,1,Low,Low,Low
1,46,0,0,0,7,38,Single,2,28.0,-0.15,-1.28,8,6,7,High,Medium,Medium
1,57,0,0,0,0,56,Single,1,13.0,-1.74,-2.65,1,1,2,Low,Low,Low
1,38,0,0,0,5,23,Married,1,18.0,-1.5,-2.61,3,1,2,Low,Low,Low
1,47,0,0,0,3,44,Significant Other,1,20.0,-0.39,-3.18,3,5,1,Low,Medium,Low
0,26,0,0,0,0,26,Single,1,11.0,-1.19,-2.49,1,3,3,Low,Low,Low
1,32,0,0,0,0,29,Single,1,18.0,-1.57,-2.75,3,1,2,Low,Low,Low
1,32,0,0,0,0,32,Single,3,29.0,0.53,-1.43,8,9,7,High,High,Medium
1,34,0,1,0,27,18,Single,2,27.0,0.0,-2.37,7,7,3,Medium,Medium,Low
1,42,0,0,0,5,32,Single,2,20.0,-0.18,-1.57,3,6,6,Low,Medium,Medium
0,35,0,0,0,0,34,Single,1,11.0,-1.73,-3.21,1,1,1,Low,Low,Low
1,20,0,0,0,0,19,Single,4,18.0,0.9,-0.36,3,10,10,Low,High,High
0,32,0,0,0,2,30,Single,3,27.0,0.82,-2.21,8,10,4,High,High,Low
1,21,0,0,1,0,19,Single,2,11.0,-0.34,-1.4,1,5,7,Low,Medium,Medium
1,24,0,0,0,0,23,Single,1,11.0,-1.22,-2.4,1,2,3,Low,Low,Low
1,42,0,0,0,0,42,Single,1,11.0,-2.28,-3.75,1,1,1,Low,Low,Low
1,24,0,0,0,1,21,Single,4,23.0,0.45,-0.83,5,9,9,Medium,High,High
1,55,0,0,0,2,53,Single,1,23.0,-1.59,-3.6,5,1,1,Medium,Low,Low
1,23,0,0,0,4,20,Single,2,15.0,-0.02,-1.9,1,7,5,Low,Medium,Medium
0,30,0,0,0,5,21,Single,1,18.0,-0.96,-2.4,3,4,3,Low,Low,Low
1,26,0,0,0,0,24,Single,1,13.0,-0.85,-2.16,1,3,4,Low,Low,Low
0,27,0,0,0,0,26,Significant Other,1,14.0,-1.59,-2.86,1,2,2,Low,Low,Low
1,52,0,0,0,8,45,Divorced,1,20.0,-1.02,-2.96,3,2,1,Low,Low,Low
1,26,0,0,0,1,24,Single,1,15.0,-0.55,-1.91,1,4,5,Low,Low,Medium
1,32,0,0,0,0,30,Single,1,12.0,-1.65,-3.02,1,1,1,Low,Low,Low
1,27,0,0,0,1,23,Single,1,14.0,-1.02,-2.19,1,2,4,Low,Low,Low
0,27,0,0,0,0,25,Single,1,18.0,-0.77,-2.52,3,5,3,Low,Medium,Low
1,56,0,0,0,0,55,Single,1,14.0,-2.5,-4.1,1,1,1,Low,Low,Low
1,52,0,0,0,16,41,Single,3,37.0,0.59,-2.11,10,9,4,High,High,Low
1,37,0,0,0,3,31,Separated,1,18.0,-1.47,-2.99,3,1,1,Low,Low,Low
0,57,0,0,0,0,57,Single,1,19.0,-2.13,-3.9,3,1,1,Low,Low,Low
1,45,0,0,0,0,45,Single,1,18.0,-1.68,-3.65,3,1,1,Low,Low,Low
1,23,0,0,0,1,21,Single,1,20.0,-1.05,-2.08,3,2,4,Low,Low,Low
0,36,0,0,0,3,29,Single,2,24.0,-0.49,-1.47,6,6,7,Medium,Medium,Medium
0,29,0,0,0,0,27,Single,1,17.0,-1.59,-2.9,2,2,2,Low,Low,Low
1,21,0,0,0,0,18,Single,2,13.0,-0.82,-1.53,1,3,6,Low,Low,Medium
1,20,0,2,1,3,19,Single,1,11.0,-1.17,-2.0,1,2,4,Low,Low,Low
1,51,0,0,0,0,50,Married,1,11.0,-2.42,-3.99,1,1,1,Low,Low,Low
0,53,0,0,0,4,48,Single,3,33.0,-0.07,-3.1,9,8,1,High,High,Low
1,69,0,0,0,3,61,Married,2,28.0,-0.25,-3.59,8,6,1,High,Medium,Low
1,28,0,0,0,0,27,Single,1,17.0,-0.64,-2.49,2,4,3,Low,Low,Low
1,27,0,1,0,11,19,Married,3,21.0,0.25,-1.54,4,8,6,Low,High,Medium
1,28,1,0,1,11,18,Single,3,23.0,0.18,-1.62,5,8,6,Medium,High,Medium
1,38,0,0,0,4,35,Married,1,18.0,-1.52,-3.25,3,1,1,Low,Low,Low
1,30,0,0,0,0,27,Separated,1,13.0,-1.59,-2.88,1,1,2,Low,Low,Low
0,19,0,0,0,1,18,Single,3,15.0,0.41,-1.45,1,9,7,Low,High,Medium
1,53,0,0,0,0,53,Single,4,27.0,0.2,-0.71,7,8,9,Medium,High,High
1,65,0,0,0,0,64,Married,1,18.0,-0.69,-3.06,3,4,1,Low,Low,Low
0,37,0,0,0,1,31,Single,1,13.0,-1.74,-3.39,1,1,1,Low,Low,Low
1,34,0,0,0,0,32,Married,1,14.0,-1.82,-3.25,1,1,1,Low,Low,Low
1,37,0,0,0,7,21,Single,3,30.0,0.16,-1.71,8,8,6,High,High,Medium
1,21,0,0,1,1,19,Single,3,15.0,0.09,-1.44,1,8,7,Low,High,Medium
1,21,0,0,0,0,18,Single,4,15.0,0.36,-1.16,1,9,8,Low,High,High
0,38,0,0,0,3,35,Single,1,15.0,-1.01,-2.66,1,4,2,Low,Low,Low
1,47,0,0,0,1,42,Single,1,18.0,-0.4,-1.93,2,4,5,Low,Low,Medium
0,26,0,0,0,0,25,Single,1,11.0,-1.09,-2.46,1,3,3,Low,Low,Low
1,56,0,0,0,3,46,Single,1,19.0,-1.27,-2.94,3,2,2,Low,Low,Low
1,27,0,0,0,2,21,Single,2,20.0,0.05,-1.34,3,7,7,Low,Medium,Medium
1,44,0,0,0,0,43,Single,1,20.0,-1.35,-3.1,3,2,1,Low,Low,Low
1,32,0,0,0,1,29,Single,1,18.0,-1.1,-2.7,3,2,2,Low,Low,Low
1,23,0,0,0,0,20,Single,4,16.0,0.15,-1.03,2,8,8,Low,High,High
1,57,0,0,0,0,55,Married,1,15.0,-1.59,-3.46,1,1,1,Low,Low,Low
1,25,0,1,0,9,18,Single,2,17.0,0.02,-2.15,2,7,4,Low,Medium,Low
1,38,0,0,0,8,21,Single,1,17.0,-0.37,-2.53,2,5,3,Low,Medium,Low
0,23,0,0,0,2,20,Single,4,17.0,0.88,-0.77,2,10,9,Low,High,High
1,32,0,0,0,8,18,Single,3,21.0,0.63,-1.84,4,10,5,Low,High,Medium
0,36,0,0,0,2,23,Single,1,18.0,-0.78,-2.26,3,5,3,Low,Medium,Low
1,41,0,0,0,5,34,Married,2,22.0,-0.38,-1.59,5,5,6,Medium,Medium,Medium
1,31,0,0,0,2,28,Single,1,21.0,-0.96,-2.74,4,3,2,Low,Low,Low
1,36,0,0,0,2,27,Single,1,13.0,-1.66,-3.25,1,1,1,Low,Low,Low
1,62,0,0,0,1,61,Single,2,18.0,-0.21,-3.53,3,6,1,Low,Medium,Low
0,41,0,0,0,7,38,Single,2,27.0,-0.54,-2.68,8,6,2,High,Medium,Low
0,39,0,0,0,0,36,Separated,1,13.0,-1.91,-3.39,1,1,1,Low,Low,Low
1,21,0,0,0,1,19,Single,2,21.0,-0.25,-1.7,4,6,6,Low,Medium,Medium
1,43,0,0,0,8,21,Single,2,26.0,-0.63,-1.56,7,4,6,Medium,Low,Medium
1,22,0,0,0,0,21,Single,2,14.0,-0.72,-1.54,1,4,6,Low,Low,Medium
1,28,0,0,0,9,18,Single,4,18.0,0.52,-1.09,3,9,8,Low,High,High
1,22,0,0,0,0,22,Single,1,20.0,-0.67,-2.04,3,4,4,Low,Low,Low
1,31,0,0,0,2,28,Single,2,15.0,-0.62,-1.71,1,4,6,Low,Low,Medium
1,37,0,0,0,0,35,Single,1,20.0,-1.48,-2.85,3,1,2,Low,Low,Low
1,27,0,0,0,0,25,Single,1,13.0,-1.07,-2.03,1,2,4,Low,Low,Low
1,49,0,0,0,15,23,Single,2,19.0,-0.11,-2.73,3,7,2,Low,Medium,Low
1,22,0,0,0,2,20,Single,1,26.0,-0.6,-2.06,7,4,4,Medium,Low,Low
1,49,0,0,0,0,47,Single,1,23.0,-0.39,-2.1,5,5,4,Medium,Medium,Low
1,28,0,0,0,5,23,Single,3,18.0,0.23,-2.01,3,8,4,Low,High,Low
1,59,0,0,0,2,56,Single,1,16.0,-2.09,-4.2,2,1,1,Low,Low,Low
1,65,0,0,0,0,65,Single,1,21.0,-2.05,-3.22,4,1,1,Low,Low,Low
0,33,0,0,0,0,30,Single,3,27.0,0.27,-1.41,8,9,7,High,High,Medium
1,39,0,0,0,21,22,Married,4,35.0,0.71,-0.61,10,10,10,High,High,High
0,43,0,0,0,2,40,Single,1,19.0,-1.06,-3.57,3,3,1,Low,Low,Low
1,25,0,0,0,5,21,Single,1,19.0,-0.54,-1.87,3,4,5,Low,Low,Medium
1,36,3,0,2,19,16,Single,3,35.0,1.05,-1.73,10,10,6,High,High,Medium
1,23,0,0,0,3,18,Single,1,15.0,-0.33,-1.96,1,5,5,Low,Medium,Medium
0,43,0,0,0,3,40,Divorced,1,12.0,-1.58,-3.62,1,2,1,Low,Low,Low
1,56,0,0,0,9,46,Married,1,31.0,-1.49,-3.31,9,1,1,High,Low,Low
0,20,0,0,0,1,18,Single,3,17.0,-0.09,-1.56,2,8,6,Low,High,Medium
1,50,0,0,0,2,36,Single,1,23.0,-0.45,-2.98,5,5,1,Medium,Medium,Low
0,54,0,0,0,1,37,Divorced,1,14.0,-1.62,-3.41,1,2,1,Low,Low,Low
1,23,0,0,0,0,23,Single,3,26.0,-0.15,-1.25,7,6,8,Medium,Medium,High
1,20,0,0,0,1,18,Single,4,20.0,0.71,-1.22,3,10,8,Low,High,High
1,36,0,0,0,3,21,Married,1,17.0,-0.59,-2.32,2,4,3,Low,Low,Low
0,36,0,0,0,3,26,Single,2,14.0,-0.44,-2.23,1,6,4,Low,Medium,Low
1,56,0,0,0,0,54,Single,1,32.0,-0.74,-3.5,9,4,1,High,Low,Low
1,25,0,0,0,28,18,Single,4,35.0,0.63,-1.05,9,9,8,High,High,High
1,25,1,0,0,2,18,Single,3,18.0,0.34,-1.35,3,9,7,Low,High,Medium
0,42,0,0,0,1,39,Single,1,13.0,-1.17,-3.18,1,3,1,Low,Low,Low
1,34,0,2,0,9,19,Significant Other,4,31.0,1.17,-0.9,9,10,9,High,High,High
1,48,0,0,0,4,41,Single,2,18.0,-0.2,-2.49,3,6,3,Low,Medium,Low
1,34,1,0,0,21,17,Married,4,28.0,0.65,-0.57,8,10,10,High,High,High
1,28,0,0,0,0,23,Single,1,12.0,-1.14,-2.73,1,2,2,Low,Low,Low
1,32,0,0,0,1,20,Single,1,13.0,-0.84,-2.56,1,3,2,Low,Low,Low
1,55,0,0,0,2,43,Single,1,34.0,-0.9,-3.68,10,3,1,High,Low,Low
0,31,0,0,0,2,29,Single,1,18.0,-1.73,-3.07,3,1,1,Low,Low,Low
0,29,0,0,0,0,28,Married,1,15.0,-1.6,-2.92,1,2,2,Low,Low,Low
0,24,0,0,0,4,20,Single,4,17.0,0.27,-1.2,2,9,8,Low,High,High
0,25,0,0,0,0,22,Single,1,15.0,-0.91,-2.13,1,4,4,Low,Low,Low
0,32,0,0,1,4,26,Single,1,12.0,-1.62,-3.03,1,2,1,Low,Low,Low
1,37,0,0,0,20,19,Single,3,22.0,0.58,-1.76,5,9,5,Medium,High,Medium
1,20,0,0,0,0,18,Single,4,23.0,0.98,-0.86,5,10,9,Medium,High,High
1,24,0,0,0,1,22,Single,1,20.0,-0.81,-2.0,3,3,4,Low,Low,Low
1,48,0,0,0,0,47,Separated,1,18.0,-2.34,-3.32,3,1,1,Low,Low,Low
1,25,1,2,0,9,18,Single,4,23.0,0.57,-0.77,5,9,9,Medium,High,High
1,35,0,0,0,1,33,Single,1,13.0,-1.12,-2.95,1,2,1,Low,Low,Low
1,57,0,0,0,3,28,Single,1,19.0,-0.63,-3.52,3,4,1,Low,Low,Low
1,21,0,0,0,1,19,Single,2,11.0,-0.58,-1.6,1,4,6,Low,Low,Medium
1,42,0,0,0,0,42,Divorced,1,18.0,-1.68,-3.45,3,1,1,Low,Low,Low
0,21,0,0,0,0,18,Single,4,17.0,0.47,-0.85,2,10,9,Low,High,High
1,21,0,1,0,1,19,Single,2,12.0,-0.38,-1.44,1,5,7,Low,Medium,Medium
1,39,0,1,0,15,20,Single,3,27.0,0.32,-2.88,7,9,2,Medium,High,Low
1,22,0,0,0,0,21,Single,1,11.0,-1.22,-2.26,1,2,3,Low,Low,Low
1,25,0,0,0,0,24,Single,1,11.0,-1.42,-2.63,1,1,2,Low,Low,Low
1,32,0,0,0,0,31,Single,2,19.0,-0.1,-1.83,3,7,5,Low,Medium,Medium
1,44,0,0,0,0,43,Single,1,16.0,-2.05,-3.59,2,1,1,Low,Low,Low
0,27,0,0,0,0,26,Separated,1,14.0,-1.54,-2.79,1,2,2,Low,Low,Low
1,22,0,0,0,0,20,Single,1,11.0,-1.22,-2.12,1,2,4,Low,Low,Low
1,28,0,0,0,4,20,Single,1,14.0,-0.44,-1.91,1,5,5,Low,Medium,Medium
1,26,0,0,0,0,23,Single,1,14.0,-1.16,-2.41,1,2,3,Low,Low,Low
1,23,0,0,0,0,22,Single,1,13.0,-1.15,-2.28,1,2,3,Low,Low,Low
1,34,0,0,0,0,31,Single,1,19.0,-1.21,-3.04,3,2,1,Low,Low,Low
1,34,0,0,0,14,21,Single,2,23.0,-0.12,-2.05,5,7,4,Medium,Medium,Low
1,22,0,0,0,3,19,Single,4,15.0,0.59,-0.98,1,9,9,Low,High,High
1,56,0,0,0,17,27,Single,2,29.0,-0.31,-1.57,8,6,6,High,Medium,Medium
1,40,0,0,0,1,34,Single,1,15.0,-1.49,-3.04,1,1,1,Low,Low,Low
1,30,0,0,0,5,21,Single,1,16.0,-0.34,-2.21,2,5,4,Low,Medium,Low
1,44,0,0,0,5,19,Married,1,14.0,-1.28,-3.4,1,2,1,Low,Low,Low
1,57,0,0,0,1,55,Significant Other,1,17.0,-1.17,-3.76,2,2,1,Low,Low,Low
1,22,0,0,1,0,19,Single,4,14.0,0.21,-0.64,1,8,9,Low,High,High
0,36,0,0,0,6,22,Single,1,19.0,-0.68,-2.75,3,5,2,Low,Medium,Low
1,34,0,0,0,0,32,Married,1,23.0,-0.93,-2.06,5,3,4,Medium,Low,Low
1,33,0,0,0,1,29,Single,2,27.0,-0.16,-2.02,7,6,4,Medium,Medium,Low
1,24,0,0,0,7,18,Single,3,19.0,0.3,-1.44,3,8,7,Low,High,Medium
1,28,0,0,0,10,19,Single,4,18.0,0.79,-0.89,3,10,9,Low,High,High
1,20,0,0,0,0,18,Single,2,11.0,-0.57,-1.41,1,4,7,Low,Low,Medium
1,35,0,0,0,2,31,Single,3,17.0,0.46,-1.96,2,9,5,Low,High,Medium
1,39,0,0,0,0,39,Married,1,23.0,-1.53,-3.39,5,1,1,Medium,Low,Low
1,53,0,0,0,1,50,Single,1,21.0,-1.54,-3.94,4,1,1,Low,Low,Low
1,60,0,0,0,13,22,Married,1,20.0,-0.75,-2.97,3,3,1,Low,Low,Low
0,22,0,0,0,2,18,Single,2,13.0,-0.61,-1.46,1,5,7,Low,Medium,Medium
1,43,0,0,0,0,40,Married,1,13.0,-1.8,-3.21,1,1,1,Low,Low,Low
0,27,0,0,0,12,21,Single,2,19.0,-0.16,-1.75,3,7,5,Low,Medium,Medium
